,rank,team_name,GP,W,D,L,GF,GA,P,team_n
0,1,Numancia,42,21,13,8,67,48,76,28
1,2,Valladolid,42,21,12,9,61,40,75,28
2,3,Numancia,42,20,11,11,57,44,71,28
3,4,Real Zaragoza,42,21,8,13,60,40,71,28
4,5,Valladolid,42,19,10,13,69,55,67,28
5,6,Sporting Gijón,42,18,11,13,52,41,65,28
6,7,Rayo Vallecano,42,18,11,13,54,48,65,28
7,8,Huesca,42,16,16,10,44,34,64,28
8,9,Real Zaragoza,42,16,16,10,42,29,64,28
9,10,Sporting Gijón,42,17,10,15,55,50,61,28
10,11,Valladolid,42,15,14,13,58,50,59,28
11,12,Numancia,42,15,10,17,39,48,55,28
12,13,Real Oviedo,42,12,16,14,37,42,52,28
13,14,Osasuna,42,12,16,14,31,42,52,28
14,15,Cádiz,42,15,7,20,44,50,52,28
15,16,Granada,42,15,6,21,57,65,51,28
16,17,Tenerife,42,11,16,15,35,46,49,28
17,18,Lugo,42,12,12,18,38,45,48,28
18,19,AD Alcorcón ,42,11,15,16,54,67,48,28
19,20,CF Reus,42,10,14,18,46,54,44,28
20,21,Nàstic,42,8,9,25,37,68,33,28
21,22,Córdoba,42,7,11,24,29,60,32,28
22,23,Albacete,,,,,,,,28
23,24,Almería,,,,,,,,28
24,25,Cultural Leonesa,,,,,,,,28
25,26,Barcelona B,,,,,,,,28
26,27,Lorca CF,,,,,,,,28
27,28,Sevilla B,,,,,,,,28
